utc_timestamp,DK_temperature
1980-01-31T04:00:00Z,-4.066
1980-01-31T05:00:00Z,-4.349
1980-01-31T06:00:00Z,-4.486
1980-01-31T07:00:00Z,-4.429
1980-01-31T08:00:00Z,-3.857
1980-01-31T09:00:00Z,-2.939
1980-01-31T10:00:00Z,-2.257
1980-01-31T11:00:00Z,-1.973
1980-01-31T12:00:00Z,-1.956
1980-01-31T13:00:00Z,-2.139
1980-01-31T14:00:00Z,-2.442
1980-01-31T15:00:00Z,-2.7
1980-01-31T16:00:00Z,-2.712
1980-01-31T17:00:00Z,-2.653
1980-01-31T18:00:00Z,-2.569
1980-01-31T19:00:00Z,-2.468
1980-01-31T20:00:00Z,-2.32
1980-01-31T21:00:00Z,-2.159
1980-01-31T22:00:00Z,-2.063
1980-01-31T23:00:00Z,-2.093
